ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-305,STATE_20035000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-306,STATE_56370000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-307,STATE_49090000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-308,STATE_15275000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-309,STATE_51010000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-310,STATE_15230000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-311,STATE_21680000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-312,STATE_30670000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-313,STATE_64845000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-314,STATE_48570000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-315,STATE_67825000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-316,STATE_94700000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-317,STATE_79900000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-318,STATE_75845000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-319,STATE_95475000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-320,STATE_47820000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-321,STATE_88545000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-322,STATE_49665000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-323,STATE_41530000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-324,STATE_25350000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-325,STATE_20120000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-326,STATE_61270000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-327,STATE_30595000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-328,STATE_28180000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-329,STATE_46430000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-330,STATE_32425000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-331,STATE_49520000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-332,STATE_90330000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-333,STATE_50740000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-334,STATE_30115000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-335,STATE_68490000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-336,STATE_28070000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-337,STATE_42340000,posterior.trees,,sample,bayesian,years,Kolipakam2018
