ID,Name,Description,Nexus_File
789,char_788_black,,data.nex
790,char_789_black,,data.nex
791,char_790_black,,data.nex
792,char_791_black,,data.nex
793,char_792_black,,data.nex
794,char_793_black,,data.nex
795,char_794_black,,data.nex
796,char_795_black,,data.nex
797,char_796_night,,data.nex
798,char_797_night,,data.nex
799,char_798_night,,data.nex
800,char_799_night,,data.nex
801,char_800_night,,data.nex
802,char_801_night,,data.nex
803,char_802_night,,data.nex
804,char_803_night,,data.nex
805,char_804_night,,data.nex
806,char_805_night,,data.nex
807,char_806_night,,data.nex
808,char_807_night,,data.nex
809,char_808_warm,,data.nex
810,char_809_warm,,data.nex
811,char_810_warm,,data.nex
812,char_811_warm,,data.nex
813,char_812_warm,,data.nex
814,char_813_warm,,data.nex
815,char_814_warm,,data.nex
816,char_815_warm,,data.nex
817,char_816_warm,,data.nex
818,char_817_warm,,data.nex
819,char_818_cold,,data.nex
820,char_819_cold,,data.nex
821,char_820_cold,,data.nex
822,char_821_cold,,data.nex
823,char_822_cold,,data.nex
824,char_823_cold,,data.nex
825,char_824_cold,,data.nex
826,char_825_cold,,data.nex
827,char_826_cold,,data.nex
828,char_827_cold,,data.nex
829,char_828_full,,data.nex
830,char_829_full,,data.nex
831,char_830_full,,data.nex
832,char_831_full,,data.nex
833,char_832_full,,data.nex
834,char_833_full,,data.nex
835,char_834_full,,data.nex
836,char_835_full,,data.nex
837,char_836_full,,data.nex
838,char_837_new,,data.nex
839,char_838_new,,data.nex
840,char_839_new,,data.nex
841,char_840_new,,data.nex
842,char_841_new,,data.nex
843,char_842_new,,data.nex
844,char_843_good,,data.nex
845,char_844_good,,data.nex
846,char_845_good,,data.nex
847,char_846_good,,data.nex
848,char_847_good,,data.nex
849,char_848_good,,data.nex
850,char_849_good,,data.nex
851,char_850_good,,data.nex
852,char_851_good,,data.nex
853,char_852_good,,data.nex
854,char_853_good,,data.nex
855,char_854_good,,data.nex
856,char_855_good,,data.nex
857,char_856_round,,data.nex
858,char_857_round,,data.nex
859,char_858_round,,data.nex
860,char_859_round,,data.nex
861,char_860_round,,data.nex
862,char_861_round,,data.nex
863,char_862_round,,data.nex
864,char_863_round,,data.nex
865,char_864_dry,,data.nex
866,char_865_dry,,data.nex
867,char_866_dry,,data.nex
868,char_867_dry,,data.nex
869,char_868_dry,,data.nex
870,char_869_dry,,data.nex
871,char_870_dry,,data.nex
872,char_871_dry,,data.nex
873,char_872_dry,,data.nex
874,char_873_dry,,data.nex
875,char_874_name,,data.nex
876,char_875_name,,data.nex
877,char_876_name,,data.nex
